t[s]	U[V]	I[A]	Piro[°C]	TC-K[°C]
 38,010	  4,328	  6,249	1036,876	882,645
 38,020	  4,318	  6,249	1036,711	882,645
 38,030	  4,326	  6,249	1036,618	882,645
 38,040	  4,320	  6,259	1036,824	882,665
 38,050	  4,329	  6,257	1036,867	882,669
 38,060	  4,325	  6,250	1036,888	882,645
 38,070	  4,333	  6,248	1036,885	882,645
 38,080	  4,323	  6,244	1036,873	882,645
 38,090	  4,327	  6,243	1036,776	882,645
 38,100	  4,317	  6,243	1036,630	882,645
 38,110	  4,324	  6,242	1036,773	882,645
 38,120	  4,319	  6,242	1036,873	882,645
 38,130	  4,324	  6,233	1036,863	882,645
 38,140	  4,307	  6,234	1036,860	882,645
 38,150	  4,328	  6,236	1036,890	882,668
 38,160	  4,312	  6,239	1036,844	882,665
 38,170	  4,338	  6,245	1036,597	882,645
 38,180	  4,315	  6,245	1036,696	882,645
 38,190	  4,324	  6,245	1036,879	882,645
 38,200	  4,311	  6,249	1036,844	882,645
 38,210	  4,320	  6,251	1036,815	882,645
 38,220	  4,314	  6,255	1036,578	882,645
 38,230	  4,331	  6,255	1036,490	882,645
 38,240	  4,325	  6,255	1036,609	882,667
 38,250	  4,338	  6,253	1036,616	882,669
 38,260	  4,322	  6,249	1036,594	882,669
 38,270	  4,317	  6,246	1036,666	882,662
 38,280	  4,298	  6,243	1036,833	882,645
 38,290	  4,305	  6,241	1036,712	882,645
 38,300	  4,306	  6,239	1036,586	882,645
 38,310	  4,331	  6,235	1036,716	882,645
 38,320	  4,321	  6,235	1036,777	882,645
 38,330	  4,327	  6,234	1036,853	882,645
 38,340	  4,310	  6,235	1036,867	882,645
 38,350	  4,322	  6,238	1036,917	882,645
 38,360	  4,309	  6,241	1036,912	882,645
 38,370	  4,319	  6,245	1036,896	882,645
 38,380	  4,315	  6,245	1036,859	882,655
 38,390	  4,320	  6,245	1036,813	882,669
 38,400	  4,313	  6,255	1036,637	882,654
 38,410	  4,327	  6,257	1036,533	882,645
 38,420	  4,322	  6,253	1036,841	882,645
 38,430	  4,325	  6,252	1036,909	882,645
 38,440	  4,326	  6,249	1036,850	882,669
 38,450	  4,303	  6,246	1036,821	882,664
 38,460	  4,308	  6,241	1036,708	882,645
 38,470	  4,309	  6,242	1036,759	882,645
 38,480	  4,309	  6,242	1036,838	882,645
 38,490	  4,337	  6,240	1036,737	882,659
 38,500	  4,321	  6,239	1036,664	882,669
 38,510	  4,331	  6,228	1036,598	882,669
 38,520	  4,327	  6,228	1036,578	882,669
 38,530	  4,303	  6,235	1036,300	882,669
 38,540	  4,316	  6,238	1036,311	882,669
 38,550	  4,313	  6,242	1036,441	882,669
 38,560	  4,312	  6,243	1036,400	882,661
 38,570	  4,330	  6,243	1036,320	882,645
 38,580	  4,326	  6,243	1036,395	882,645
 38,590	  4,336	  6,243	1036,461	882,645
 38,600	  4,338	  6,251	1036,372	882,662
 38,610	  4,310	  6,251	1036,338	882,669
 38,620	  4,313	  6,241	1036,300	882,647
 38,630	  4,296	  6,240	1036,296	882,647
 38,640	  4,297	  6,240	1036,293	882,669
 38,650	  4,320	  6,241	1036,289	882,669
 38,660	  4,324	  6,242	1036,277	882,669
 38,670	  4,336	  6,240	1036,311	882,657
 38,680	  4,342	  6,239	1036,346	882,645
 38,690	  4,321	  6,229	1036,327	882,661
 38,700	  4,322	  6,227	1036,317	882,669
 38,710	  4,309	  6,230	1036,299	882,669
 38,720	  4,324	  6,232	1036,282	882,668
 38,730	  4,316	  6,239	1036,030	882,645
 38,740	  4,319	  6,238	1036,047	882,645
 38,750	  4,312	  6,237	1036,100	882,645
 38,760	  4,320	  6,237	1036,168	882,645
 38,770	  4,326	  6,237	1036,259	882,645
 38,780	  4,331	  6,244	1036,306	882,645
 38,790	  4,315	  6,245	1036,334	882,645
 38,800	  4,337	  6,249	1036,303	882,645
 38,810	  4,313	  6,247	1036,296	882,645
 38,820	  4,330	  6,241	1035,985	882,645
 38,830	  4,321	  6,240	1036,044	882,645
 38,840	  4,316	  6,237	1036,295	882,645
 38,850	  4,323	  6,240	1036,283	882,645
 38,860	  4,328	  6,242	1036,264	882,645
 38,870	  4,310	  6,234	1036,281	882,659
 38,880	  4,330	  6,232	1036,293	882,669
 38,890	  4,315	  6,228	1036,279	882,650
 38,900	  4,332	  6,228	1036,274	882,645
 38,910	  4,329	  6,229	1036,251	882,668
 38,920	  4,323	  6,231	1036,221	882,666
 38,930	  4,333	  6,237	1036,046	882,645
 38,940	  4,326	  6,238	1036,033	882,645
 38,950	  4,319	  6,239	1036,007	882,645
 38,960	  4,333	  6,239	1036,047	882,645
 38,970	  4,314	  6,240	1036,085	882,645
 38,980	  4,328	  6,246	1035,891	882,662
 38,990	  4,324	  6,246	1035,812	882,669
 39,000	  4,311	  6,243	1036,259	882,647
 39,010	  4,332	  6,242	1036,276	882,645
 39,020	  4,326	  6,239	1035,940	882,645
 39,030	  4,321	  6,240	1035,962	882,651
 39,040	  4,333	  6,242	1036,019	882,669
 39,050	  4,319	  6,235	1035,957	882,669
 39,060	  4,330	  6,231	1035,887	882,669
 39,070	  4,328	  6,227	1036,073	882,653
 39,080	  4,325	  6,227	1036,169	882,645
 39,090	  4,320	  6,225	1036,204	882,645
 39,100	  4,325	  6,228	1036,195	882,645
 39,110	  4,322	  6,238	1035,847	882,645
 39,120	  4,319	  6,239	1035,920	882,645
 39,130	  4,328	  6,239	1036,166	882,645
 39,140	  4,321	  6,242	1036,049	882,645
 39,150	  4,336	  6,244	1035,887	882,645
 39,160	  4,329	  6,241	1035,956	882,659
 39,170	  4,316	  6,240	1036,000	882,669
 39,180	  4,322	  6,247	1035,752	882,649
 39,190	  4,319	  6,246	1035,690	882,645
 39,200	  4,319	  6,243	1036,001	882,645
 39,210	  4,328	  6,240	1035,955	882,645
 39,220	  4,322	  6,236	1035,733	882,645
 39,230	  4,321	  6,233	1035,738	882,654
 39,240	  4,322	  6,230	1035,746	882,669
 39,250	  4,315	  6,230	1035,885	882,655
 39,260	  4,321	  6,230	1035,994	882,645
 39,270	  4,325	  6,220	1035,826	882,645
 39,280	  4,318	  6,220	1035,771	882,645
 39,290	  4,328	  6,226	1035,970	882,645
 39,300	  4,317	  6,228	1035,958	882,645
 39,310	  4,319	  6,231	1035,796	882,645
 39,320	  4,315	  6,234	1035,788	882,645
 39,330	  4,318	  6,236	1035,769	882,645
 39,340	  4,316	  6,241	1035,730	882,645
 39,350	  4,322	  6,243	1035,693	882,645
 39,360	  4,317	  6,244	1035,767	882,662
 39,370	  4,327	  6,244	1035,798	882,669
 39,380	  4,322	  6,239	1035,449	882,647
 39,390	  4,318	  6,238	1035,429	882,647
 39,400	  4,319	  6,235	1035,695	882,669
 39,410	  4,314	  6,233	1035,699	882,662
 39,420	  4,317	  6,230	1035,709	882,645
 39,430	  4,320	  6,227	1035,730	882,645
 39,440	  4,315	  6,226	1035,754	882,645
 39,450	  4,320	  6,223	1035,786	882,645
 39,460	  4,320	  6,222	1035,804	882,645
 39,470	  4,321	  6,226	1035,577	882,645
 39,480	  4,325	  6,227	1035,537	882,645
 39,490	  4,323	  6,231	1035,663	882,645
 39,500	  4,317	  6,232	1035,638	882,650
 39,510	  4,322	  6,234	1035,550	882,669
 39,520	  4,318	  6,236	1035,540	882,659
 39,530	  4,319	  6,237	1035,525	882,645
 39,540	  4,320	  6,237	1035,646	882,645
 39,550	  4,326	  6,237	1035,726	882,645
 39,560	  4,317	  6,243	1035,783	882,645
 39,570	  4,320	  6,241	1035,798	882,645
 39,580	  4,317	  6,235	1035,619	882,645
 39,590	  4,326	  6,234	1035,632	882,645
 39,600	  4,327	  6,232	1035,713	882,645
 39,610	  4,328	  6,232	1035,710	882,645
 39,620	  4,323	  6,231	1035,706	882,645
 39,630	  4,320	  6,227	1035,639	882,645
 39,640	  4,318	  6,225	1035,584	882,645
 39,650	  4,324	  6,220	1035,500	882,645
 39,660	  4,320	  6,220	1035,471	882,645
 39,670	  4,319	  6,224	1035,700	882,645
 39,680	  4,317	  6,227	1035,714	882,645
 39,690	  4,318	  6,233	1035,691	882,645
 39,700	  4,323	  6,232	1035,664	882,645
 39,710	  4,327	  6,231	1035,605	882,645
 39,720	  4,322	  6,235	1035,721	882,657
 39,730	  4,326	  6,237	1035,838	882,669
 39,740	  4,323	  6,242	1035,452	882,652
 39,750	  4,323	  6,242	1035,278	882,645
 39,760	  4,316	  6,238	1035,529	882,645
 39,770	  4,318	  6,238	1035,557	882,646
 39,780	  4,314	  6,236	1035,479	882,669
 39,790	  4,322	  6,233	1035,469	882,669
 39,800	  4,319	  6,230	1035,440	882,669
 39,810	  4,323	  6,226	1035,474	882,658
 39,820	  4,321	  6,224	1035,515	882,645
 39,830	  4,321	  6,220	1035,266	882,645
 39,840	  4,324	  6,219	1035,127	882,645
 39,850	  4,320	  6,222	1035,399	882,665
 39,860	  4,318	  6,223	1035,456	882,669
 39,870	  4,318	  6,229	1035,485	882,645
 39,880	  4,315	  6,228	1035,407	882,645
 39,890	  4,317	  6,227	1035,115	882,645
 39,900	  4,316	  6,228	1035,250	882,645
 39,910	  4,320	  6,229	1035,453	882,645
 39,920	  4,319	  6,237	1035,494	882,659
 39,930	  4,320	  6,239	1035,522	882,669
 39,940	  4,317	  6,236	1035,226	882,650
 39,950	  4,314	  6,236	1035,142	882,645
 39,960	  4,319	  6,235	1035,490	882,645
 39,970	  4,320	  6,233	1035,489	882,645
 39,980	  4,322	  6,228	1035,426	882,645
 39,990	  4,313	  6,226	1035,338	882,645
 40,000	  4,311	  6,224	1035,174	882,645
 40,010	  4,310	  6,222	1035,319	882,645
 40,020	  4,314	  6,221	1035,442	882,645
 40,030	  4,313	  6,215	1035,220	882,645
 40,040	  4,325	  6,215	1035,138	882,645
 40,050	  4,316	  6,223	1035,452	882,645
 40,060	  4,328	  6,224	1035,447	882,647
 40,070	  4,314	  6,227	1035,190	882,669
 40,080	  4,325	  6,228	1035,192	882,654
 40,090	  4,310	  6,229	1035,198	882,620
 40,100	  4,324	  6,233	1035,208	882,632
 40,110	  4,308	  6,235	1035,217	882,645
 40,120	  4,322	  6,241	1035,213	882,645
 40,130	  4,307	  6,241	1035,211	882,645
 40,140	  4,327	  6,235	1035,130	882,645
 40,150	  4,311	  6,234	1035,126	882,645
 40,160	  4,332	  6,230	1035,252	882,645
 40,170	  4,322	  6,229	1035,227	882,651
 40,180	  4,335	  6,227	1035,152	882,669
 40,190	  4,314	  6,221	1035,215	882,658
 40,200	  4,325	  6,218	1035,295	882,645
 40,210	  4,313	  6,211	1035,110	882,645
 40,220	  4,327	  6,210	1035,001	882,645
 40,230	  4,310	  6,221	1034,878	882,645
 40,240	  4,324	  6,222	1034,854	882,645
 40,250	  4,312	  6,224	1035,151	882,645
 40,260	  4,336	  6,226	1035,160	882,645
 40,270	  4,316	  6,230	1035,193	882,645
 40,280	  4,332	  6,228	1035,153	882,654
 40,290	  4,323	  6,226	1035,090	882,669
 40,300	  4,336	  6,233	1034,940	882,655
 40,310	  4,316	  6,235	1034,830	882,645
 40,320	  4,332	  6,232	1034,896	882,645
 40,330	  4,315	  6,232	1034,915	882,645
 40,340	  4,331	  6,232	1034,791	882,645
 40,350	  4,317	  6,228	1034,796	882,648
 40,360	  4,330	  6,221	1034,853	882,669
 40,370	  4,321	  6,221	1034,852	882,669
 40,380	  4,331	  6,222	1034,851	882,669
 40,390	  4,328	  6,217	1034,989	882,669
 40,400	  4,336	  6,214	1035,112	882,669
 40,410	  4,322	  6,213	1034,956	882,651
 40,420	  4,333	  6,214	1034,896	882,645
 40,430	  4,322	  6,222	1034,849	882,667
 40,440	  4,330	  6,223	1034,845	882,667
 40,450	  4,320	  6,225	1034,842	882,645
 40,460	  4,325	  6,225	1034,868	882,652
 40,470	  4,318	  6,226	1034,933	882,669
 40,480	  4,328	  6,229	1034,920	882,657
 40,490	  4,324	  6,231	1034,906	882,645
 40,500	  4,331	  6,236	1034,853	882,645
 40,510	  4,325	  6,236	1034,828	882,645
 40,520	  4,330	  6,228	1034,642	882,666
 40,530	  4,332	  6,227	1034,613	882,668
 40,540	  4,334	  6,223	1034,632	882,645
 40,550	  4,317	  6,223	1034,696	882,650
 40,560	  4,321	  6,223	1034,898	882,669
 40,570	  4,317	  6,219	1034,873	882,659
 40,580	  4,322	  6,216	1034,839	882,645
 40,590	  4,319	  6,214	1034,877	882,660
 40,600	  4,318	  6,214	1034,900	882,669
 40,610	  4,327	  6,214	1034,886	882,649
 40,620	  4,321	  6,216	1034,883	882,645
 40,630	  4,322	  6,223	1034,910	882,645
 40,640	  4,313	  6,223	1034,925	882,649
 40,650	  4,322	  6,222	1034,986	882,669
 40,660	  4,317	  6,227	1034,905	882,660
 40,670	  4,319	  6,230	1034,772	882,645
 40,680	  4,311	  6,234	1034,807	882,645
 40,690	  4,315	  6,235	1034,833	882,645
 40,700	  4,310	  6,228	1034,779	882,645
 40,710	  4,319	  6,228	1034,761	882,645
 40,720	  4,308	  6,226	1034,930	882,645
 40,730	  4,323	  6,225	1034,932	882,645
 40,740	  4,317	  6,224	1034,893	882,645
 40,750	  4,324	  6,221	1034,883	882,645
 40,760	  4,315	  6,218	1034,861	882,645
 40,770	  4,330	  6,215	1034,880	882,645
 40,780	  4,312	  6,214	1034,898	882,645
 40,790	  4,318	  6,210	1034,906	882,662
 40,800	  4,307	  6,210	1034,910	882,669
 40,810	  4,326	  6,219	1034,748	882,625
 40,820	  4,315	  6,219	1034,731	882,622
 40,830	  4,331	  6,217	1034,747	882,645
 40,840	  4,319	  6,219	1034,792	882,651
 40,850	  4,336	  6,222	1034,908	882,669
 40,860	  4,327	  6,225	1034,911	882,658
 40,870	  4,329	  6,227	1034,916	882,645
 40,880	  4,320	  6,232	1034,742	882,645
 40,890	  4,333	  6,233	1034,652	882,645
 40,900	  4,324	  6,225	1034,871	882,645
 40,910	  4,333	  6,224	1034,908	882,645
 40,920	  4,327	  6,220	1034,851	882,645
 40,930	  4,338	  6,220	1034,790	882,645
 40,940	  4,319	  6,219	1034,589	882,645
 40,950	  4,343	  6,215	1034,616	882,655
 40,960	  4,325	  6,212	1034,652	882,669
 40,970	  4,344	  6,209	1034,791	882,654
 40,980	  4,327	  6,209	1034,879	882,645
 40,990	  4,342	  6,210	1034,884	882,625
 41,000	  4,329	  6,211	1034,885	882,620
 41,010	  4,335	  6,217	1034,627	882,644
 41,020	  4,321	  6,218	1034,617	882,649
 41,030	  4,337	  6,221	1034,580	882,669
 41,040	  4,330	  6,224	1034,682	882,660
 41,050	  4,335	  6,226	1034,856	882,645
 41,060	  4,328	  6,229	1034,888	882,645
 41,070	  4,333	  6,230	1034,914	882,645
 41,080	  4,335	  6,224	1034,677	882,645
 41,090	  4,341	  6,223	1034,599	882,645
 41,100	  4,333	  6,225	1034,849	882,645
 41,110	  4,328	  6,222	1034,867	882,648
 41,120	  4,325	  6,217	1034,884	882,669
 41,130	  4,322	  6,218	1034,811	882,661
 41,140	  4,333	  6,219	1034,656	882,645
 41,150	  4,321	  6,215	1034,747	882,632
 41,160	  4,330	  6,214	1034,833	882,620
 41,170	  4,325	  6,208	1034,849	882,637
 41,180	  4,329	  6,208	1034,856	882,645
 41,190	  4,326	  6,213	1034,697	882,645
 41,200	  4,322	  6,214	1034,695	882,645
 41,210	  4,325	  6,217	1034,900	882,645
 41,220	  4,323	  6,219	1034,900	882,645
 41,230	  4,325	  6,222	1034,901	882,645
 41,240	  4,311	  6,224	1034,890	882,645
 41,250	  4,323	  6,225	1034,876	882,645
 41,260	  4,311	  6,228	1034,709	882,645
 41,270	  4,327	  6,229	1034,619	882,645
 41,280	  4,312	  6,224	1034,832	882,645
 41,290	  4,327	  6,224	1034,867	882,645
 41,300	  4,305	  6,223	1034,676	882,645
 41,310	  4,312	  6,220	1034,660	882,645
 41,320	  4,313	  6,215	1034,602	882,645
 41,330	  4,315	  6,216	1034,673	882,645
 41,340	  4,309	  6,216	1034,774	882,645
 41,350	  4,309	  6,209	1034,773	882,645
 41,360	  4,307	  6,206	1034,771	882,645
 41,370	  4,310	  6,211	1034,861	882,625
 41,380	  4,310	  6,212	1034,885	882,620
 41,390	  4,309	  6,218	1034,651	882,644
 41,400	  4,313	  6,217	1034,630	882,645
 41,410	  4,310	  6,217	1034,549	882,645
 41,420	  4,321	  6,221	1034,446	882,645
 41,430	  4,313	  6,224	1034,264	882,645
 41,440	  4,320	  6,226	1034,456	882,645
 41,450	  4,309	  6,226	1034,613	882,645
 41,460	  4,310	  6,224	1034,509	882,645
 41,470	  4,300	  6,224	1034,472	882,645
 41,480	  4,314	  6,220	1034,585	882,645
 41,490	  4,309	  6,219	1034,604	882,645
 41,500	  4,311	  6,217	1034,688	882,645
 41,510	  4,313	  6,214	1034,599	882,652
 41,520	  4,303	  6,211	1034,401	882,669
 41,530	  4,319	  6,210	1034,487	882,657
 41,540	  4,306	  6,209	1034,573	882,645
 41,550	  4,320	  6,207	1034,540	882,661
 41,560	  4,299	  6,206	1034,526	882,669
 41,570	  4,307	  6,207	1034,340	882,648
 41,580	  4,302	  6,209	1034,298	882,645
 41,590	  4,312	  6,215	1034,071	882,645
 41,600	  4,312	  6,217	1034,136	882,645
 41,610	  4,307	  6,218	1034,320	882,645
 41,620	  4,308	  6,221	1034,318	882,645
 41,630	  4,311	  6,222	1034,317	882,645
 41,640	  4,319	  6,227	1034,338	882,660
 41,650	  4,311	  6,227	1034,350	882,669
 41,660	  4,320	  6,223	1034,364	882,649
 41,670	  4,313	  6,221	1034,367	882,645
 41,680	  4,317	  6,215	1034,348	882,645
 41,690	  4,309	  6,215	1034,287	882,645
 41,700	  4,318	  6,214	1034,059	882,645
 41,710	  4,306	  6,212	1034,279	882,645
 41,720	  4,329	  6,210	1034,610	882,645
 41,730	  4,318	  6,206	1034,117	882,645
 41,740	  4,331	  6,204	1033,775	882,645
 41,750	  4,322	  6,210	1034,011	882,645
 41,760	  4,330	  6,211	1034,078	882,645
 41,770	  4,322	  6,216	1034,261	882,645
 41,780	  4,337	  6,216	1034,272	882,645
 41,790	  4,318	  6,215	1034,302	882,645
 41,800	  4,336	  6,218	1034,272	882,645
 41,810	  4,323	  6,221	1034,215	882,645
 41,820	  4,328	  6,225	1034,186	882,645
 41,830	  4,329	  6,226	1034,160	882,645
 41,840	  4,327	  6,223	1034,056	882,645
 41,850	  4,324	  6,222	1034,017	882,645
 41,860	  4,325	  6,215	1034,194	882,645
 41,870	  4,325	  6,213	1034,216	882,645
 41,880	  4,332	  6,210	1034,268	882,645
 41,890	  4,333	  6,211	1034,358	882,637
 41,900	  4,326	  6,212	1034,567	882,620
 41,910	  4,326	  6,208	1034,317	882,632
 41,920	  4,322	  6,206	1034,056	882,645
 41,930	  4,317	  6,207	1033,924	882,645
 41,940	  4,322	  6,207	1033,862	882,645
 41,950	  4,309	  6,208	1034,420	882,645
 41,960	  4,339	  6,209	1034,485	882,645
 41,970	  4,316	  6,214	1034,204	882,645
 41,980	  4,334	  6,215	1034,161	882,645
 41,990	  4,317	  6,216	1034,031	882,645
 42,000	  4,327	  6,218	1033,898	882,645
 42,010	  4,314	  6,219	1033,728	882,645
 42,020	  4,324	  6,225	1033,882	882,645
 42,030	  4,308	  6,226	1033,973	882,645
 42,040	  4,324	  6,225	1034,000	882,625
 42,050	  4,314	  6,223	1034,002	882,621
 42,060	  4,327	  6,215	1033,688	882,669
 42,070	  4,318	  6,215	1033,642	882,664
 42,080	  4,320	  6,214	1033,459	882,645
 42,090	  4,317	  6,211	1033,568	882,645
 42,100	  4,327	  6,209	1033,738	882,645
 42,110	  4,322	  6,205	1033,724	882,645
 42,120	  4,326	  6,204	1033,713	882,645
 42,130	  4,318	  6,208	1033,726	882,626
 42,140	  4,318	  6,209	1033,730	882,620
 42,150	  4,325	  6,213	1033,449	882,644
 42,160	  4,317	  6,212	1033,483	882,641
 42,170	  4,318	  6,211	1033,738	882,620
 42,180	  4,319	  6,212	1033,724	882,629
 42,190	  4,319	  6,212	1033,697	882,645
 42,200	  4,328	  6,220	1033,700	882,632
 42,210	  4,321	  6,223	1033,702	882,620
 42,220	  4,324	  6,217	1033,706	882,655
 42,230	  4,320	  6,216	1033,708	882,669
 42,240	  4,319	  6,213	1033,713	882,647
 42,250	  4,316	  6,213	1033,717	882,645
 42,260	  4,317	  6,214	1033,741	882,645
 42,270	  4,313	  6,211	1033,728	882,645
 42,280	  4,325	  6,207	1033,697	882,645
 42,290	  4,311	  6,205	1033,599	882,645
 42,300	  4,335	  6,204	1033,492	882,645
 42,310	  4,311	  6,202	1033,645	882,645
 42,320	  4,336	  6,202	1033,720	882,645
 42,330	  4,322	  6,208	1033,323	882,624
 42,340	  4,337	  6,209	1033,266	882,621
 42,350	  4,320	  6,212	1033,403	882,645
 42,360	  4,335	  6,212	1033,482	882,645
 42,370	  4,315	  6,211	1033,735	882,645
 42,380	  4,331	  6,216	1033,624	882,655
 42,390	  4,320	  6,219	1033,477	882,669
 42,400	  4,337	  6,220	1033,643	882,654
 42,410	  4,323	  6,221	1033,745	882,645
 42,420	  4,330	  6,215	1033,639	882,664
 42,430	  4,330	  6,214	1033,614	882,669
 42,440	  4,337	  6,212	1033,445	882,645
 42,450	  4,330	  6,213	1033,457	882,640
 42,460	  4,333	  6,214	1033,507	882,620
 42,470	  4,330	  6,208	1033,432	882,639
 42,480	  4,336	  6,203	1033,310	882,669
 42,490	  4,333	  6,199	1033,380	882,655
 42,500	  4,326	  6,198	1033,432	882,645
 42,510	  4,332	  6,202	1033,426	882,645
 42,520	  4,331	  6,203	1033,424	882,645
 42,530	  4,334	  6,208	1033,490	882,645
 42,540	  4,335	  6,208	1033,497	882,645
 42,550	  4,333	  6,208	1033,516	882,645
 42,560	  4,340	  6,211	1033,465	882,637
 42,570	  4,330	  6,214	1033,361	882,620
 42,580	  4,337	  6,217	1033,412	882,633
 42,590	  4,329	  6,218	1033,460	882,645
 42,600	  4,334	  6,217	1033,471	882,645
 42,610	  4,324	  6,217	1033,475	882,645
 42,620	  4,331	  6,215	1033,234	882,645
 42,630	  4,323	  6,213	1033,227	882,645
 42,640	  4,334	  6,209	1033,431	882,645
 42,650	  4,330	  6,207	1033,388	882,645
 42,660	  4,332	  6,206	1033,276	882,645
 42,670	  4,331	  6,203	1033,349	882,645
 42,680	  4,326	  6,202	1033,431	882,645
 42,690	  4,325	  6,205	1033,450	882,645
 42,700	  4,323	  6,206	1033,459	882,645
 42,710	  4,326	  6,208	1033,414	882,645
 42,720	  4,317	  6,207	1033,386	882,645
 42,730	  4,321	  6,205	1032,908	882,645
 42,740	  4,319	  6,208	1032,908	882,645
 42,750	  4,323	  6,212	1032,908	882,645
 42,760	  4,320	  6,210	1033,147	882,645
 42,770	  4,317	  6,210	1033,476	882,645
 42,780	  4,315	  6,216	1033,450	882,645
 42,790	  4,326	  6,218	1033,433	882,645
 42,800	  4,309	  6,210	1033,233	882,645
 42,810	  4,322	  6,209	1033,183	882,645
 42,820	  4,306	  6,205	1033,479	882,645
 42,830	  4,320	  6,207	1033,485	882,645
 42,840	  4,306	  6,211	1033,497	882,645
 42,850	  4,314	  6,204	1033,372	882,654
 42,860	  4,305	  6,199	1033,159	882,669
 42,870	  4,312	  6,196	1033,309	882,655
 42,880	  4,315	  6,195	1033,426	882,645
 42,890	  4,319	  6,197	1033,431	882,645
 42,900	  4,315	  6,199	1033,433	882,645
 42,910	  4,316	  6,208	1032,868	882,645
 42,920	  4,308	  6,209	1032,919	882,645
 42,930	  4,308	  6,209	1033,501	882,645
 42,940	  4,306	  6,211	1033,353	882,645
 42,950	  4,313	  6,213	1033,038	882,645
 42,960	  4,302	  6,218	1032,961	882,645
 42,970	  4,313	  6,221	1032,888	882,645
 42,980	  4,306	  6,215	1032,963	882,628
 42,990	  4,322	  6,214	1032,995	882,620
 43,000	  4,308	  6,208	1033,412	882,620
 43,010	  4,322	  6,207	1033,443	882,622
 43,020	  4,309	  6,205	1033,206	882,645
 43,030	  4,319	  6,203	1033,116	882,645
 43,040	  4,314	  6,200	1032,873	882,645
 43,050	  4,313	  6,200	1032,963	882,645
 43,060	  4,306	  6,200	1033,068	882,645
 43,070	  4,321	  6,198	1032,933	882,660
 43,080	  4,309	  6,198	1032,860	882,669
 43,090	  4,319	  6,207	1032,894	882,649
 43,100	  4,312	  6,207	1032,900	882,645
 43,110	  4,322	  6,206	1032,917	882,645
 43,120	  4,315	  6,206	1032,912	882,645
 43,130	  4,328	  6,207	1032,895	882,645
 43,140	  4,315	  6,213	1032,924	882,645
 43,150	  4,322	  6,216	1032,965	882,645
 43,160	  4,314	  6,220	1032,953	882,630
